,json_image_index,json_color,json_size,json_material,json_shape,json_pixel_coords,csv_area,csv_box,file,csv_color,csv_size,csv_material,csv_label
5999,928,gray,large,rubber,cube,"[336, 190, 8.342031478881836]",16363.0,"[276, 126, 123, 132]",cache/1756274303091.png,,,,
6000,929,gray,large,metal,cube,"[320, 111, 11.661015510559082]",5821.0,"[286, 71, 71, 80]",cache/1756274514789.png,,,,
6001,929,red,small,rubber,cube,"[260, 253, 7.697727203369141]",4723.0,"[228, 216, 63, 74]",cache/1756274514769.png,,,,
6002,929,gray,large,metal,cylinder,"[176, 102, 12.137174606323242]",5037.0,"[142, 63, 64, 78]",cache/1756274514801.png,,,,
6003,929,red,small,rubber,cylinder,"[390, 173, 9.848968505859375]",2185.0,"[368, 147, 43, 50]",cache/1756274514812.png,,,,
6004,929,gray,large,metal,cube,"[261, 85, 13.220044136047363]",4277.0,"[231, 49, 60, 70]",cache/1756274514807.png,,,,
6005,929,gray,small,rubber,cylinder,"[225, 160, 10.311169624328613]",1737.0,"[206, 136, 36, 47]",cache/1756274514822.png,,,,
6006,929,red,large,rubber,sphere,"[112, 176, 9.040002822875977]",6955.0,"[69, 134, 84, 82]",cache/1756274514778.png,,,,
6007,929,purple,large,rubber,cylinder,"[111, 123, 11.071966171264648]",5405.0,"[71, 80, 75, 71]",cache/1756274514796.png,,,,
6008,929,green,small,metal,cylinder,"[395, 142, 11.071449279785156]",1440.0,"[374, 119, 40, 35]",cache/1756274514817.png,,,,
6009,930,cyan,large,rubber,cylinder,"[316, 126, 10.72422981262207]",6597.0,"[281, 81, 72, 91]",cache/1756274394129.png,,,,
6010,930,red,large,metal,sphere,"[204, 248, 7.194398880004883]",10964.0,"[152, 196, 103, 106]",cache/1756274394111.png,,,,
6011,930,green,large,rubber,cylinder,"[259, 161, 9.409414291381836]",8577.0,"[218, 109, 81, 105]",cache/1756274394124.png,,,,
6012,930,red,large,rubber,cylinder,"[142, 110, 11.45984935760498]",5969.0,"[104, 68, 71, 84]",cache/1756274394118.png,,,,
6013,931,red,small,metal,cylinder,"[240, 98, 13.305516242980957]",1030.0,"[225, 79, 28, 35]",cache/1756274445114.png,,,,
6014,931,brown,small,metal,cube,"[350, 150, 10.966401100158691]",2018.0,"[331, 126, 42, 47]",cache/1756274445109.png,,,,
6015,931,yellow,small,metal,sphere,"[91, 165, 10.430904388427734]",1307.0,"[72, 146, 36, 35]",cache/1756274445095.png,,,,
6016,931,brown,large,metal,sphere,"[174, 217, 8.338203430175781]",8051.0,"[128, 172, 89, 90]",cache/1756274445075.png,,,,
6017,931,red,small,metal,sphere,"[360, 130, 11.742181777954102]",2018.0,"[331, 126, 42, 47]",cache/1756274445109.png,,,,
6018,931,yellow,large,metal,cube,"[286, 161, 9.862235069274902]",11091.0,"[237, 108, 101, 108]",cache/1756274445083.png,,,,
6019,931,red,small,metal,cube,"[132, 115, 12.436495780944824]",1802.0,"[109, 93, 42, 42]",cache/1756274445089.png,,,,
6020,931,purple,small,metal,sphere,"[298, 106, 12.898519515991211]",698.0,"[283, 90, 28, 24]",cache/1756274445100.png,,,,
6021,932,red,large,rubber,cube,"[222, 240, 7.774103164672852]",18579.0,"[159, 171, 127, 145]",cache/1756274504799.png,,,,
6022,932,brown,small,metal,cylinder,"[259, 154, 11.00346851348877]",1545.0,"[241, 131, 34, 44]",cache/1756274504853.png,,,,
6023,932,yellow,large,rubber,cylinder,"[322, 116, 11.886068344116211]",5501.0,"[289, 75, 67, 81]",cache/1756274504836.png,,,,
6024,932,gray,small,metal,sphere,"[271, 107, 13.246079444885254]",795.0,"[256, 93, 27, 28]",cache/1756274504842.png,,,,
6025,932,cyan,large,metal,sphere,"[365, 148, 10.468657493591309]",5253.0,"[329, 111, 73, 71]",cache/1756274504807.png,,,,
6026,932,red,small,metal,sphere,"[129, 199, 9.417189598083496]",1615.0,"[108, 179, 40, 40]",cache/1756274504814.png,,,,
6027,932,purple,large,rubber,cylinder,"[180, 88, 13.480820655822754]",4048.0,"[149, 53, 57, 70]",cache/1756274504830.png,,,,
6028,932,blue,small,rubber,cube,"[88, 144, 11.395332336425781]",2165.0,"[63, 121, 48, 45]",cache/1756274504825.png,,,,
6029,932,green,small,rubber,cube,"[324, 211, 9.095267295837402]",3073.0,"[297, 182, 53, 57]",cache/1756274504819.png,,,,
6030,932,yellow,large,rubber,cylinder,"[124, 105, 12.470147132873535]",5093.0,"[89, 66, 66, 77]",cache/1756274504847.png,,,,
6031,933,blue,small,metal,cube,"[255, 90, 13.733936309814453]",1397.0,"[235, 71, 36, 37]",cache/1756274398850.png,,,,
6032,933,yellow,large,metal,cube,"[396, 122, 11.328834533691406]",9078.0,"[319, 119, 86, 104]",cache/1756274398895.png,,,,
6033,933,gray,small,rubber,cube,"[74, 158, 10.718522071838379]",2210.0,"[51, 133, 44, 49]",cache/1756274398874.png,,,,
6034,933,blue,large,rubber,cylinder,"[195, 99, 12.404969215393066]",4875.0,"[162, 59, 62, 78]",cache/1756274398856.png,,,,
6035,933,purple,large,metal,cylinder,"[361, 171, 9.623093605041504]",9078.0,"[319, 119, 86, 104]",cache/1756274398895.png,,,,
6036,933,brown,large,rubber,cylinder,"[257, 227, 8.177587509155273]",11909.0,"[210, 165, 94, 126]",cache/1756274398867.png,,,,
6037,933,red,small,rubber,sphere,"[110, 124, 12.061217308044434]",971.0,"[94, 107, 31, 31]",cache/1756274398890.png,,,,
6038,933,yellow,small,metal,sphere,"[120, 167, 10.39971923828125]",1305.0,"[101, 149, 36, 36]",cache/1756274398884.png,,,,
6039,933,blue,small,rubber,cube,"[152, 223, 8.841708183288574]",3562.0,"[121, 192, 57, 62]",cache/1756274398838.png,,,,
6040,934,green,large,metal,cylinder,"[195, 115, 11.454822540283203]",5663.0,"[159, 73, 67, 83]",cache/1756274250814.png,,,,
6041,934,red,large,metal,cylinder,"[340, 138, 10.418802261352539]",7348.0,"[302, 91, 78, 93]",cache/1756274250809.png,,,,
6042,934,blue,large,metal,sphere,"[52, 133, 10.650313377380371]",5245.0,"[14, 96, 74, 70]",cache/1756274250796.png,,,,
6043,934,yellow,small,metal,cylinder,"[238, 103, 13.03924560546875]",982.0,"[225, 84, 26, 36]",cache/1756274250820.png,,,,
6044,934,green,large,rubber,sphere,"[151, 159, 9.632253646850586]",6115.0,"[111, 120, 78, 78]",cache/1756274250803.png,,,,
6045,935,brown,large,metal,cylinder,"[190, 131, 11.074938774108887]",6184.0,"[153, 87, 69, 88]",cache/1756274317878.png,,,,
6046,935,red,small,metal,sphere,"[309, 111, 12.810356140136719]",858.0,"[294, 96, 28, 29]",cache/1756274317873.png,,,,
6047,935,purple,large,metal,cube,"[286, 214, 8.479978561401367]",11685.0,"[237, 154, 96, 121]",cache/1756274317853.png,,,,
6048,935,gray,small,rubber,cylinder,"[97, 136, 11.66431999206543]",1534.0,"[78, 114, 36, 42]",cache/1756274317904.png,,,,
6049,935,yellow,small,rubber,sphere,"[428, 155, 10.92194652557373]",1068.0,"[415, 136, 30, 35]",cache/1756274317868.png,,,,
6050,935,brown,small,rubber,cube,"[285, 92, 13.899275779724121]",1303.0,"[266, 73, 35, 36]",cache/1756274317899.png,,,,
6051,935,cyan,large,metal,cylinder,"[234, 71, 14.270630836486816]",3545.0,"[206, 37, 53, 66]",cache/1756274317883.png,,,,
6052,935,gray,small,metal,cylinder,"[136, 191, 9.700116157531738]",2198.0,"[114, 165, 42, 52]",cache/1756274317894.png,,,,
6053,935,gray,small,rubber,cube,"[218, 203, 9.374410629272461]",2304.0,"[196, 175, 42, 54]",cache/1756274317889.png,,,,
6054,935,gray,large,metal,cube,"[367, 159, 10.053970336914062]",9159.0,"[324, 111, 94, 97]",cache/1756274317861.png,,,,
6055,936,red,small,rubber,cylinder,"[113, 118, 11.751137733459473]",1413.0,"[95, 97, 34, 40]",cache/1756274289432.png,,,,
6056,936,gray,large,rubber,cylinder,"[220, 86, 12.622451782226562]",4522.0,"[188, 49, 60, 74]",cache/1756274289453.png,,,,
6057,936,red,small,metal,sphere,"[323, 191, 8.90793514251709]",1734.0,"[302, 169, 41, 41]",cache/1756274289420.png,,,,
6058,936,blue,large,rubber,cube,"[413, 142, 9.831175804138184]",9479.0,"[368, 91, 91, 103]",cache/1756274289398.png,,,,
6059,936,cyan,large,rubber,cube,"[271, 132, 10.222793579101562]",8588.0,"[225, 84, 96, 89]",cache/1756274289414.png,,,,
6060,936,red,large,rubber,cube,"[243, 190, 8.246332168579102]",16383.0,"[181, 126, 123, 132]",cache/1756274289407.png,,,,
6061,936,brown,small,rubber,sphere,"[334, 111, 12.161661148071289]",907.0,"[319, 95, 28, 31]",cache/1756274289442.png,,,,
6062,936,cyan,large,rubber,sphere,"[166, 123, 10.609999656677246]",4883.0,"[130, 87, 70, 69]",cache/1756274289427.png,,,,
6063,936,green,small,metal,sphere,"[362, 128, 11.26629638671875]",1009.0,"[345, 111, 30, 33]",cache/1756274289437.png,,,,
6064,936,gray,small,rubber,cube,"[184, 168, 9.630306243896484]",2122.0,"[157, 140, 37, 56]",cache/1756274289447.png,,,,
6065,937,gray,small,metal,cube,"[401, 173, 10.257728576660156]",2381.0,"[377, 149, 49, 48]",cache/1756274581077.png,,,,
6066,937,gray,small,metal,sphere,"[244, 143, 11.33130168914795]",1062.0,"[227, 126, 32, 32]",cache/1756274581086.png,,,,
6067,937,green,small,metal,cylinder,"[181, 212, 9.141706466674805]",2413.0,"[158, 183, 43, 56]",cache/1756274581082.png,,,,
6068,937,purple,small,metal,cube,"[350, 117, 12.486451148986816]",1339.0,"[332, 96, 33, 39]",cache/1756274581073.png,,,,
6069,937,purple,large,rubber,cube,"[183, 94, 12.791681289672852]",4922.0,"[150, 56, 64, 76]",cache/1756274581066.png,,,,
6070,938,red,small,metal,sphere,"[101, 173, 10.0568208694458]",1399.0,"[81, 153, 37, 37]",cache/1756274489748.png,,,,
6071,938,green,small,rubber,sphere,"[245, 201, 9.154693603515625]",1661.0,"[224, 180, 40, 41]",cache/1756274489742.png,,,,
6072,938,cyan,small,metal,cylinder,"[143, 223, 8.584843635559082]",2806.0,"[118, 192, 46, 59]",cache/1756274489774.png,,,,
6073,938,green,small,rubber,sphere,"[319, 157, 10.617279052734375]",1220.0,"[301, 139, 34, 35]",cache/1756274489753.png,,,,
6074,938,purple,large,rubber,cylinder,"[346, 109, 11.91220474243164]",5538.0,"[312, 69, 68, 80]",cache/1756274489768.png,,,,
6075,938,green,large,rubber,cylinder,"[237, 81, 13.602482795715332]",3873.0,"[209, 46, 55, 69]",cache/1756274489785.png,,,,
6076,938,purple,large,rubber,sphere,"[138, 127, 11.049873352050781]",4617.0,"[103, 92, 67, 67]",cache/1756274489736.png,,,,
6077,938,blue,large,metal,sphere,"[404, 154, 9.992292404174805]",5907.0,"[365, 115, 77, 75]",cache/1756274489728.png,,,,
6078,938,gray,small,metal,cylinder,"[75, 130, 11.75172233581543]",1529.0,"[55, 109, 37, 41]",cache/1756274489779.png,,,,
6079,938,purple,small,rubber,cylinder,"[181, 255, 7.841939926147461]",3308.0,"[155, 222, 49, 66]",cache/1756274489759.png,,,,
6080,939,gray,small,metal,sphere,"[236, 119, 12.52866268157959]",877.0,"[221, 103, 29, 29]",cache/1756274601186.png,,,,
6081,939,cyan,small,metal,cylinder,"[397, 170, 10.32136344909668]",2033.0,"[375, 145, 41, 48]",cache/1756274601166.png,,,,
6082,939,blue,small,rubber,cylinder,"[100, 150, 11.091400146484375]",1699.0,"[80, 127, 38, 44]",cache/1756274601181.png,,,,
6083,939,green,large,rubber,cylinder,"[294, 118, 11.693909645080566]",5494.0,"[261, 77, 66, 82]",cache/1756274601171.png,,,,
6084,939,gray,small,metal,cube,"[284, 228, 8.573131561279297]",3977.0,"[253, 195, 59, 66]",cache/1756274601176.png,,,,
6085,939,purple,large,metal,cube,"[158, 97, 12.842083930969238]",5678.0,"[119, 59, 74, 75]",cache/1756274601161.png,,,,
6086,940,red,small,metal,sphere,"[348, 116, 11.937241554260254]",906.0,"[332, 99, 31, 28]",cache/1756274554426.png,,,,
6087,940,yellow,small,rubber,cylinder,"[245, 210, 8.9121675491333]",2453.0,"[223, 181, 42, 57]",cache/1756274554421.png,,,,
6088,940,gray,large,metal,cylinder,"[200, 134, 10.476385116577148]",9890.0,"[131, 86, 103, 95]",cache/1756274554435.png,,,,
6089,940,yellow,large,metal,cube,"[311, 161, 9.598409652709961]",12308.0,"[259, 105, 108, 113]",cache/1756274554406.png,,,,
6090,940,red,small,metal,cylinder,"[150, 132, 11.270193099975586]",1514.0,"[131, 110, 34, 44]",cache/1756274554430.png,,,,
6091,940,cyan,small,rubber,cylinder,"[90, 162, 10.233121871948242]",2100.0,"[68, 136, 42, 49]",cache/1756274554416.png,,,,
6092,941,green,large,rubber,cube,"[134, 143, 10.162691116333008]",10348.0,"[79, 94, 102, 100]",cache/1756274347952.png,,,,
6093,941,cyan,large,rubber,sphere,"[302, 211, 7.933746337890625]",8959.0,"[254, 163, 94, 95]",cache/1756274347941.png,,,,
6094,941,cyan,large,metal,sphere,"[305, 94, 12.746116638183594]",3379.0,"[276, 64, 57, 58]",cache/1756274347958.png,,,,
6095,941,blue,large,rubber,sphere,"[257, 114, 11.54397201538086]",4140.0,"[225, 81, 63, 64]",cache/1756274347974.png,,,,
6096,941,red,large,rubber,cylinder,"[385, 162, 9.430900573730469]",9281.0,"[342, 110, 89, 103]",cache/1756274347968.png,,,,
6097,941,cyan,small,metal,sphere,"[79, 140, 11.136220932006836]",10348.0,"[79, 94, 102, 100]",cache/1756274347952.png,,,,
6098,942,gray,large,metal,cylinder,"[252, 120, 11.634151458740234]",5459.0,"[218, 78, 65, 83]",cache/1756274593982.png,,,,
6099,942,red,small,rubber,cylinder,"[189, 99, 13.626106262207031]",973.0,"[174, 81, 28, 34]",cache/1756274593945.png,,,,
6100,942,blue,large,metal,cylinder,"[430, 135, 10.944809913635254]",7305.0,"[390, 90, 81, 89]",cache/1756274593958.png,,,,
6101,942,yellow,small,metal,cylinder,"[229, 210, 9.098898887634277]",2343.0,"[207, 182, 41, 56]",cache/1756274593906.png,,,,
6102,942,brown,small,rubber,cube,"[97, 169, 10.3839750289917]",2615.0,"[71, 143, 50, 52]",cache/1756274593924.png,,,,
6103,942,purple,small,rubber,cube,"[74, 144, 11.347153663635254]",2615.0,"[71, 143, 50, 52]",cache/1756274593924.png,,,,
6104,942,red,small,metal,cylinder,"[355, 193, 9.601816177368164]",2255.0,"[333, 166, 42, 52]",cache/1756274593936.png,,,,
6105,942,yellow,large,rubber,sphere,"[360, 111, 12.033677101135254]",3914.0,"[328, 80, 62, 62]",cache/1756274593900.png,,,,
6106,943,yellow,small,metal,sphere,"[299, 171, 9.875284194946289]",1400.0,"[280, 152, 37, 37]",cache/1756274380134.png,,,,
6107,943,purple,small,rubber,cylinder,"[245, 75, 14.204557418823242]",892.0,"[230, 57, 27, 32]",cache/1756274380139.png,,,,
6108,943,gray,large,metal,cylinder,"[166, 195, 8.54228687286377]",19218.0,"[153, 186, 144, 132]",cache/1756274380113.png,,,,
6109,943,green,large,metal,cylinder,"[163, 97, 12.02157211303711]",5156.0,"[128, 57, 65, 78]",cache/1756274380155.png,,,,
6110,943,blue,large,rubber,cube,"[118, 133, 10.454421997070312]",9718.0,"[67, 84, 95, 101]",cache/1756274380167.png,,,,
6111,943,yellow,small,metal,cube,"[313, 131, 11.296950340270996]",1555.0,"[294, 109, 35, 43]",cache/1756274380145.png,,,,
6112,943,yellow,large,rubber,cube,"[227, 265, 7.0795512199401855]",19218.0,"[153, 186, 144, 132]",cache/1756274380113.png,,,,
6113,943,red,large,rubber,cylinder,"[363, 103, 11.724776268005371]",5846.0,"[329, 62, 70, 82]",cache/1756274380123.png,,,,
6114,943,purple,small,rubber,cylinder,"[372, 186, 9.408642768859863]",2410.0,"[350, 159, 44, 53]",cache/1756274380129.png,,,,
6115,943,green,large,metal,sphere,"[200, 145, 10.036738395690918]",5255.0,"[164, 107, 72, 72]",cache/1756274380150.png,,,,
6116,944,green,large,metal,cylinder,"[416, 131, 10.577971458435059]",7542.0,"[376, 86, 82, 91]",cache/1756274398454.png,,,,
6117,944,green,large,rubber,cube,"[233, 77, 13.823946952819824]",5211.0,"[196, 42, 73, 71]",cache/1756274398443.png,,,,
6118,944,red,large,rubber,cube,"[294, 121, 11.066237449645996]",5009.0,"[251, 77, 83, 59]",cache/1756274398449.png,,,,
6119,944,green,large,metal,sphere,"[153, 97, 12.411540985107422]",3621.0,"[122, 66, 60, 60]",cache/1756274398428.png,,,,
6120,944,brown,small,rubber,cube,"[257, 159, 10.224874496459961]",1735.0,"[235, 134, 35, 49]",cache/1756274398460.png,,,,
6121,944,cyan,large,metal,cube,"[322, 157, 9.522759437561035]",11937.0,"[268, 104, 107, 111]",cache/1756274398437.png,,,,
6122,944,red,large,metal,cube,"[143, 191, 8.413108825683594]",15011.0,"[78, 131, 120, 124]",cache/1756274398419.png,,,,
6123,945,yellow,small,metal,cube,"[112, 128, 11.484804153442383]",2027.0,"[88, 106, 45, 44]",cache/1756274478155.png,,,,
6124,945,yellow,large,rubber,cube,"[230, 145, 9.972282409667969]",8936.0,"[183, 96, 88, 100]",cache/1756274478145.png,,,,
6125,945,cyan,small,rubber,sphere,"[298, 204, 8.788002014160156]",1849.0,"[276, 182, 42, 43]",cache/1756274478159.png,,,,
6126,946,blue,large,metal,cube,"[221, 213, 8.127918243408203]",14821.0,"[166, 149, 112, 132]",cache/1756274538488.png,,,,
6127,946,brown,small,rubber,sphere,"[399, 158, 10.446422576904297]",1318.0,"[381, 140, 36, 36]",cache/1756274538505.png,,,,
6128,946,purple,small,rubber,cube,"[130, 150, 10.771015167236328]",1875.0,"[110, 126, 39, 47]",cache/1756274538500.png,,,,
6129,946,red,small,rubber,cylinder,"[275, 94, 13.556731224060059]",982.0,"[260, 75, 28, 34]",cache/1756274538510.png,,,,
6130,946,yellow,large,metal,sphere,"[330, 195, 8.588974952697754]",7679.0,"[286, 151, 87, 87]",cache/1756274538494.png,,,,
6131,947,brown,small,metal,cube,"[338, 127, 11.608175277709961]",1712.0,"[317, 105, 39, 43]",cache/1756274551451.png,,,,
6132,947,brown,large,rubber,sphere,"[380, 139, 10.256208419799805]",5464.0,"[342, 101, 74, 73]",cache/1756274551430.png,,,,
6133,947,cyan,small,rubber,sphere,"[142, 178, 9.579219818115234]",1548.0,"[122, 157, 39, 39]",cache/1756274551436.png,,,,
6134,947,purple,small,rubber,sphere,"[262, 106, 12.77192497253418]",855.0,"[247, 90, 28, 29]",cache/1756274551417.png,,,,
6135,947,yellow,large,rubber,cylinder,"[135, 125, 10.860518455505371]",6636.0,"[95, 80, 74, 88]",cache/1756274551441.png,,,,
6136,947,cyan,small,rubber,sphere,"[312, 191, 9.137495994567871]",1692.0,"[292, 170, 40, 41]",cache/1756274551425.png,,,,
6137,947,red,small,metal,cylinder,"[160, 235, 7.9734110832214355]",3188.0,"[134, 203, 49, 64]",cache/1756274551446.png,,,,
6138,947,gray,large,rubber,cylinder,"[223, 185, 8.648941040039062]",10259.0,"[178, 128, 88, 115]",cache/1756274551456.png,,,,
6139,948,red,large,rubber,sphere,"[105, 134, 10.747490882873535]",4979.0,"[68, 98, 70, 70]",cache/1756274391564.png,,,,
6140,948,brown,small,metal,cube,"[141, 173, 9.948442459106445]",2836.0,"[113, 146, 53, 53]",cache/1756274391550.png,,,,
6141,948,brown,large,metal,sphere,"[339, 177, 9.055741310119629]",6930.0,"[298, 135, 83, 83]",cache/1756274391556.png,,,,
6142,948,gray,large,metal,cylinder,"[202, 103, 12.395565032958984]",4721.0,"[170, 65, 61, 76]",cache/1756274391572.png,,,,
6143,949,purple,small,metal,sphere,"[246, 200, 8.930438041687012]",1724.0,"[225, 179, 40, 42]",cache/1756274331780.png,,,,
6144,949,cyan,small,metal,sphere,"[129, 130, 11.755359649658203]",478.0,"[113, 113, 27, 17]",cache/1756274331791.png,,,,
6145,949,cyan,small,metal,sphere,"[304, 107, 13.062551498413086]",5766.0,"[265, 92, 71, 80]",cache/1756274331775.png,,,,
6146,949,gray,large,rubber,sphere,"[301, 138, 10.43759536743164]",5766.0,"[265, 92, 71, 80]",cache/1756274331775.png,,,,
6147,949,purple,large,rubber,cylinder,"[179, 215, 7.84122896194458]",12905.0,"[126, 152, 99, 129]",cache/1756274331785.png,,,,
6148,949,blue,small,rubber,cube,"[386, 169, 10.012251853942871]",2171.0,"[364, 143, 42, 50]",cache/1756274331754.png,,,,
6149,949,green,small,rubber,cylinder,"[257, 116, 12.5277099609375]",1146.0,"[241, 96, 30, 38]",cache/1756274331797.png,,,,
6150,949,brown,large,metal,cylinder,"[53, 130, 10.853389739990234]",7177.0,"[9, 86, 81, 88]",cache/1756274331770.png,,,,
6151,949,red,large,metal,cube,"[160, 168, 9.259044647216797]",12905.0,"[126, 152, 99, 129]",cache/1756274331785.png,,,,
6152,950,cyan,large,metal,cube,"[191, 102, 12.68694019317627]",6312.0,"[149, 63, 79, 79]",cache/1756274284351.png,,,,
6153,950,red,small,metal,cylinder,"[365, 188, 9.719932556152344]",2193.0,"[343, 162, 42, 51]",cache/1756274284357.png,,,,
6154,950,green,small,rubber,cube,"[294, 221, 8.747278213500977]",3739.0,"[264, 189, 57, 64]",cache/1756274284346.png,,,,
6155,950,red,large,metal,cube,"[253, 86, 13.774433135986328]",4645.0,"[221, 51, 66, 69]",cache/1756274284337.png,,,,
6156,950,gray,large,rubber,sphere,"[323, 120, 11.693008422851562]",4140.0,"[291, 87, 63, 64]",cache/1756274284367.png,,,,
6157,950,yellow,small,rubber,sphere,"[207, 199, 9.37067699432373]",1597.0,"[187, 178, 39, 40]",cache/1756274284362.png,,,,
6158,951,yellow,large,metal,cube,"[213, 133, 10.584647178649902]",9126.0,"[165, 86, 93, 97]",cache/1756274611281.png,,,,
6159,951,blue,large,rubber,sphere,"[197, 101, 12.219043731689453]",9126.0,"[165, 86, 93, 97]",cache/1756274611281.png,,,,
6160,951,cyan,large,rubber,sphere,"[250, 72, 14.225324630737305]",2725.0,"[224, 45, 51, 52]",cache/1756274611276.png,,,,
6161,951,blue,large,metal,cube,"[289, 120, 11.176483154296875]",7879.0,"[247, 76, 87, 89]",cache/1756274611261.png,,,,
6162,951,brown,small,metal,cylinder,"[370, 190, 9.22525405883789]",2446.0,"[347, 163, 45, 54]",cache/1756274611266.png,,,,
6163,951,green,small,metal,sphere,"[114, 127, 11.7655668258667]",1028.0,"[97, 110, 32, 31]",cache/1756274611253.png,,,,
6164,951,gray,small,rubber,cube,"[405, 172, 9.830025672912598]",2674.0,"[381, 146, 51, 51]",cache/1756274611271.png,,,,
